"caption","alt_caption","label","filein"
"Yearly commercial landings (mt) from the PacFIN database since 1981  by area (panel and color) and fleet (shading). Trawl gear (TW) includes all trawl, nets, and dredging. Fixed gear (FG) includes all other gear types.","","catch-comm-ts-pacfin","../figures/catch-comm-ts-pacfin.png"
