"caption","alt_caption","label","filein"
"Yearly proportion of California (CA) commercial catch landed in the the northern region (i.e., north of forty degrees ten minutes latitude) of all CA commercial catches from two data sources, the Raltson et al. (2010) catch reconstruction effort (open circles) and fish ticket data in CALCOM, the database used by the California Cooperative Groundfish Survey to store and manage commercial market sample data, (filled circles).","Proportions largely agree between both data sets.","catch-comm-CA-proportionnorth","../figures/catch-comm-CA-proportionnorth.png"
