caption,alt_caption,label,filein
"Mean length (mm) of released (top panel) and retained (bottom panel) fish from the recreational fishery for Washington (long dashes), Oregon (short dashes), and California (solid line)  by sex (columns). The average length of retained fish across all years was used to translate numbers to weight for Washington.",,catch-rec-tsrecfinmeanlength,../figures/catch-rec-tsrecfinmeanlength.png
