"year","month","Fleet","sex","partition","ageErr","LbinLo","LbinHi","nSamps","M0","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M0.1","M1.1","M2.1","M3.1","M4.1","M5.1","M6.1","M7.1","M8.1","M9.1","M10.1","M11.1","M12.1","M13.1","M14.1","M15.1","M16.1","M17.1","M18.1","M19.1","M20.1"
2003,7,7,2,0,1,44,44,6,0,33.3333333333333,50,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,50,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,46,46,11,0,18.1818181818182,81.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1818181818182,81.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,48,48,8,0,0,87.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,50,50,10,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,52,52,12,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,54,54,16,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,56,56,11,0,0,9.09090909090909,81.8181818181818,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,81.8181818181818,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,58,58,17,0,0,17.6470588235294,76.4705882352941,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6470588235294,76.4705882352941,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,60,60,18,0,0,0,61.1111111111111,38.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1111111111111,38.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,62,62,17,0,0,0,41.1764705882353,47.0588235294118,11.7647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1764705882353,47.0588235294118,11.7647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,64,64,13,0,0,0,46.1538461538462,30.7692307692308,7.69230769230769,7.69230769230769,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1538461538462,30.7692307692308,7.69230769230769,7.69230769230769,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,66,66,7,0,0,14.2857142857143,0,57.1428571428571,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,57.1428571428571,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,68,68,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,70,70,4,0,0,0,25,0,25,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,72,72,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,74,74,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
2003,7,7,2,0,1,78,78,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,22,22,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,30,30,6,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,32,32,3,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,34,34,8,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,36,36,9,0,33.3333333333333,55.5555555555556,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,55.5555555555556,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,38,38,8,0,0,87.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,40,40,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,42,42,5,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,44,44,13,0,0,23.0769230769231,69.2307692307692,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0769230769231,69.2307692307692,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,46,46,7,0,0,0,85.7142857142857,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7142857142857,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,48,48,7,0,0,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,50,50,16,0,0,0,68.75,25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75,25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,52,52,16,0,0,0,68.75,18.75,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75,18.75,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,54,54,13,0,0,0,30.7692307692308,61.5384615384615,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7692307692308,61.5384615384615,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,56,56,14,0,0,7.14285714285714,21.4285714285714,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,21.4285714285714,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,58,58,7,0,0,0,14.2857142857143,71.4285714285714,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,71.4285714285714,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,60,60,10,0,0,0,30,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,62,62,14,0,0,0,14.2857142857143,14.2857142857143,50,21.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,14.2857142857143,50,21.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,64,64,9,0,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,66,66,9,0,0,0,0,22.2222222222222,44.4444444444444,22.2222222222222,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2222222222222,44.4444444444444,22.2222222222222,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,68,68,5,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,70,70,4,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,72,72,3,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,74,74,3,0,0,0,0,0,33.3333333333333,0,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0
2004,7,7,2,0,1,80,80,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,26,26,3,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,28,28,3,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,30,30,7,0,42.8571428571429,57.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8571428571429,57.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,32,32,13,0,38.4615384615385,61.5384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4615384615385,61.5384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,34,34,13,0,23.0769230769231,76.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0769230769231,76.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,36,36,12,0,16.6666666666667,66.6666666666667,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,66.6666666666667,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,38,38,5,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,40,40,3,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,42,42,2,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,44,44,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,46,46,6,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,48,48,11,0,0,18.1818181818182,72.7272727272727,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1818181818182,72.7272727272727,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,50,50,6,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,52,52,11,0,0,0,45.4545454545455,54.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4545454545455,54.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,54,54,13,0,0,0,38.4615384615385,46.1538461538462,15.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4615384615385,46.1538461538462,15.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,56,56,18,0,0,0,38.8888888888889,50,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8888888888889,50,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,58,58,13,0,0,0,15.3846153846154,53.8461538461538,15.3846153846154,15.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846153846154,53.8461538461538,15.3846153846154,15.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,60,60,19,0,0,0,10.5263157894737,73.6842105263158,15.7894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5263157894737,73.6842105263158,15.7894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,62,62,15,0,0,0,0,46.6666666666667,40,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6666666666667,40,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,64,64,13,0,0,0,7.69230769230769,30.7692307692308,38.4615384615385,23.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,30.7692307692308,38.4615384615385,23.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,66,66,12,0,0,0,0,8.33333333333333,50,41.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,50,41.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,68,68,11,0,0,0,0,9.09090909090909,54.5454545454545,27.2727272727273,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,54.5454545454545,27.2727272727273,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,70,70,8,0,0,0,0,12.5,25,50,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,50,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,72,72,4,0,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,74,74,3,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,76,76,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,2,0,1,78,78,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,28,28,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,32,32,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,34,34,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,36,36,3,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,38,38,4,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,40,40,5,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,42,42,4,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,44,44,3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,46,46,9,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,48,48,5,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,50,50,5,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,52,52,5,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,54,54,9,0,0,11.1111111111111,44.4444444444444,33.3333333333333,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,44.4444444444444,33.3333333333333,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,56,56,11,0,0,0,36.3636363636364,54.5454545454545,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3636363636364,54.5454545454545,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,58,58,13,0,0,7.69230769230769,23.0769230769231,38.4615384615385,23.0769230769231,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,23.0769230769231,38.4615384615385,23.0769230769231,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,60,60,11,0,0,0,9.09090909090909,63.6363636363636,27.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,63.6363636363636,27.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,62,62,20,0,0,0,25,20,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,64,64,15,0,0,0,13.3333333333333,33.3333333333333,33.3333333333333,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,33.3333333333333,33.3333333333333,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,66,66,11,0,0,0,0,45.4545454545455,45.4545454545455,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4545454545455,45.4545454545455,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,68,68,10,0,0,0,0,10,60,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,70,70,12,0,0,0,8.33333333333333,8.33333333333333,33.3333333333333,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,8.33333333333333,33.3333333333333,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,72,72,7,0,0,0,0,0,14.2857142857143,57.1428571428571,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,57.1428571428571,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,74,74,6,0,0,0,0,16.6666666666667,33.3333333333333,16.6666666666667,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,33.3333333333333,16.6666666666667,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,76,76,2,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,28,28,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,30,30,3,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,32,32,5,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,34,34,7,0,28.5714285714286,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,36,36,3,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,42,42,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,44,44,4,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,46,46,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,48,48,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,50,50,10,0,0,10,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
