"run","profile_parameter","parameter_value","likelihood","gradient","SB0","SBfinal","Deplfinal","Nparsonbounds"
"2","SR_BH_steep",0.4,3029.22,0.00013673,18143.1,7475.62,0.412036,0
"1","SR_BH_steep",0.5,3029.43,0.00105108,16015.8,7887.75,0.492497,0
"3","SR_BH_steep",0.536495,3029.85,0.000136878,15487.8,8169.08,0.527453,0
"4","SR_BH_steep",0.6,3030.77,0.000848276,14634.5,8753.4,0.598132,0
"5","SR_BH_steep",0.7,3032.35,7.03681e-05,13320.9,9786.46,0.734669,0
"6","SR_BH_steep",0.8,3033.62,9.37785e-05,12244,10762.2,0.878975,0
"7","SR_BH_steep",0.9,3034.41,8.74677e-05,11724.4,11624.2,0.991448,0
