"run","profile_parameter","parameter_value","likelihood","gradient","SB0","SBfinal","Deplfinal","Nparsonbounds"
"5","NatM_uniform_Fem_GP_1",0.2,5125.37,0.0252253,19503.4,2491.94,0.127769,1
"4","NatM_uniform_Fem_GP_1",0.25,5114.25,0.0215356,16587.1,3442.67,0.207551,0
"3","NatM_uniform_Fem_GP_1",0.3,5102.61,1.11919e-05,14526.9,5009.04,0.344811,0
"2","NatM_uniform_Fem_GP_1",0.35,5092.72,7.03798e-05,14439.5,7034.56,0.487175,0
"1","NatM_uniform_Fem_GP_1",0.4,5088.19,0.000107916,16144.7,9894.2,0.612844,0
"6","NatM_uniform_Fem_GP_1",0.412613,5087.91,0.000164759,16942,10868.6,0.641519,0
"7","NatM_uniform_Fem_GP_1",0.45,5089.32,8.63947e-05,21385.6,15567.6,0.727948,0
"8","NatM_uniform_Fem_GP_1",0.5,5098.9,6.9449e-05,34883.1,27659.5,0.79292,1
"9","NatM_uniform_Fem_GP_1",0.55,5120.22,3.4843e-05,154436,127945,0.828468,1
