"caption","alt_caption","label","filein"
"Time-varying selectivity for the three recreational fleets and comparison of selectivity among the different surveys.","Time-varying selectivity for the three recreational fleets and comparison of selectivity among the different surveys","selectivity_noncomm","../models/2021.n.023.411_female_sel_offset_fisheries/custom_plots/selectivity_noncomm.png"
