"caption","alt_caption","label","filein"
"Time-varying selectivity for the California recreational fleet and comparison of selectivity among the different non-commercial fleet.","Time-varying selectivity for the California recreational fleet and comparison of selectivity among the different non-commercial fleet","selectivity_noncomm","../models/2021.s.018.001_fixTri3/custom_plots/selectivity_noncomm.png"
