"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
2011,754.471,1011.89,453.024,492.74,169.326,55.0935,57.7741,39.7136,55.7531,39.7614,39.8576,27.3268,25.6553,5.5667,3.54116,3.73037,0.513407,1.92338,0.94637,0.888949,1.28702,0.334383,0.292228,0.0983708,0.107683,0.150284
2012,828.737,603.929,809.8,362.003,387.757,129.94,41.5246,43.1334,29.5139,41.3427,29.4523,29.507,20.2242,18.9839,4.11873,2.61994,2.75989,0.379838,1.42298,0.700153,0.65767,0.952175,0.247386,0.216198,0.0727773,0.190851
2013,1310.88,663.344,483.239,646.908,284.792,297.501,97.9176,30.9942,32.0459,21.878,30.612,21.795,21.8286,14.9587,14.0398,3.04591,1.93748,2.04095,0.28089,1.05229,0.517759,0.486342,0.704125,0.182939,0.159876,0.19495
2014,567.186,1049.3,530.837,385.984,506.803,216.128,220.706,71.7801,22.5908,23.2934,15.8812,22.206,15.8044,15.8254,10.8436,10.177,2.20784,1.40438,1.47937,0.2036,0.762736,0.375291,0.352518,0.510375,0.132601,0.257191
2015,471.259,454.005,839.675,423.995,302.562,385.133,160.597,162.04,52.3894,16.4403,16.9267,11.5315,16.117,11.4679,11.4815,7.86654,7.38273,1.60161,1.01875,1.07314,0.147692,0.55329,0.272236,0.255716,0.370225,0.282754
2016,513.795,377.19,363.21,670.013,329.985,225.999,279.27,114.622,114.755,36.9603,11.5761,11.9065,8.10692,11.327,8.0581,8.0669,5.52682,5.18678,1.12521,0.715713,0.753921,0.103758,0.388703,0.191254,0.179648,0.458735
2017,684.777,411.259,301.819,289.985,522.826,247.996,165.352,201.468,82.1308,81.9604,26.3559,8.2481,8.47984,5.77237,8.06404,5.73644,5.7426,3.93435,3.69226,0.800986,0.509484,0.536681,0.0738607,0.276699,0.136144,0.454434
2018,377.396,548.109,329.058,240.993,227.157,397.823,185.078,122.212,148.24,60.3068,60.1228,19.3243,6.04605,6.2151,4.2304,5.90974,4.20393,4.20844,2.88327,2.70586,0.586999,0.373373,0.393304,0.0541285,0.202778,0.432802
2019,410.08,302.028,438.337,262.582,189.261,174.182,300.203,138.54,91.1358,110.349,44.8532,44.6967,14.3628,4.49315,4.61843,3.1435,4.39133,3.12379,3.12712,2.14243,2.01061,0.436173,0.277437,0.292247,0.0402205,0.472271
2020,801.428,328.112,241.366,349.382,206.29,145.579,132.091,226.014,103.941,68.2609,82.5818,33.5521,33.4268,10.7398,3.35949,3.45302,2.35024,3.28314,2.33546,2.33794,1.60175,1.50319,0.326096,0.20742,0.218492,0.383153
2021,815.064,641.314,262.315,192.572,275.64,160.098,111.739,100.814,172.029,79.01,51.8537,62.7105,25.4737,25.3758,8.15254,2.55009,2.62105,1.78395,2.49206,1.77272,1.7746,1.2158,1.14098,0.24752,0.15744,0.456672
