"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
1913,1116.99,942.975,795.685,669.281,561.318,469.998,393.822,330.762,278.423,234.674,197.82,166.665,140.374,118.255,99.6949,84.1348,71.0744,60.0805,50.8004,42.954,36.3122,30.6819,25.8999,21.8411,18.4118,100.473
1914,1116.1,942.37,795.253,668.671,560.319,468.573,392.005,328.786,276.639,233.3,196.95,166.22,140.165,118.129,99.5612,83.9625,70.8749,59.8836,50.6278,42.8123,36.2029,30.6071,25.8627,21.8329,18.4121,100.228
1915,1115.05,941.625,794.702,667.961,559.238,467.082,390.223,326.813,274.669,231.595,195.661,165.4,139.731,117.913,99.4271,83.8305,70.7155,59.705,50.4539,42.6607,36.0786,30.5111,25.7966,21.7991,18.4032,100.012
1916,1113.85,940.74,794.031,667.147,558.066,465.516,388.382,324.868,272.702,229.735,194.093,164.227,138.983,117.509,99.2179,83.6978,70.5899,59.5601,50.2952,42.5079,35.946,30.4025,25.7127,21.7409,18.3727,99.8124
1917,1112.32,939.719,793.205,665.916,556.287,463.28,385.944,322.466,270.475,227.691,192.275,162.743,137.885,116.803,98.8246,83.4842,70.4509,59.434,50.1578,42.3625,35.8081,30.2835,25.6155,21.6656,18.32,99.6004
1918,1110.47,938.431,792.263,664.543,554.142,460.524,382.94,319.562,267.865,225.428,190.302,161.047,136.525,115.803,98.1778,83.1151,70.2432,59.2962,50.0359,42.2347,35.6762,30.1599,25.5093,21.5789,18.2527,99.3585
1919,1108.28,936.866,791.094,663.058,551.859,457.446,379.492,316.182,264.834,222.844,188.146,159.221,134.988,114.583,97.2832,82.5323,69.9043,59.1003,49.9039,42.1198,35.559,30.0413,25.3992,21.4847,18.1758,99.0789
1920,1105.65,935.018,789.666,661.165,549.129,453.854,375.429,312.172,261.227,219.791,185.644,157.192,133.308,113.191,96.1872,81.7296,69.377,58.7874,49.7181,41.9925,35.4497,29.9328,25.2915,21.3857,18.0913,98.7534
1921,1104.2,932.802,788.368,662.142,551.109,455.643,376.08,311.562,259.802,218.043,183.909,155.63,131.959,112.021,95.1847,80.9278,68.7896,58.4093,49.5045,41.8744,35.3724,29.8642,25.2187,21.3099,18.02,98.4677
1922,1103.72,931.581,786.683,662.602,554.471,460.195,380.16,314.07,260.647,217.741,183.021,154.55,130.896,111.056,94.3182,80.1684,68.1765,57.961,49.2213,41.7216,35.294,29.8157,25.1742,21.2592,17.9647,98.2091
1923,1103.01,931.182,785.554,660.354,553.487,461.432,382.55,316.41,262.014,217.971,182.46,153.603,129.856,110.072,93.4436,79.3938,67.5038,57.4197,48.8247,41.4685,35.1539,29.7407,25.1262,21.2159,17.9173,97.9217
1924,1102.74,930.58,785.289,660.004,552.593,461.744,384.598,319.176,264.499,219.461,182.875,153.276,129.155,109.261,92.66,78.6895,66.875,56.8707,48.3822,41.1447,34.9487,29.6291,25.0681,21.1796,17.8842,97.6559
1925,1102.79,930.348,784.829,660.18,552.958,461.756,385.542,321.406,267.17,221.777,184.275,153.722,128.944,108.715,92.0072,78.0508,66.2973,56.3526,47.9284,40.7786,34.6812,29.4603,24.9774,21.1333,17.8557,97.4146
1926,1102.07,930.394,784.436,658.137,550.383,458.936,382.734,320.037,267.544,223.039,185.593,154.496,129.056,108.36,91.4246,77.4137,65.6953,55.818,47.4553,40.3679,34.3504,29.2173,24.8211,21.0455,17.8076,97.1422
1927,1101.48,929.782,784.5,658.02,549.027,457.196,380.754,317.98,266.595,223.477,186.731,155.654,129.74,108.476,91.1417,76.9347,65.1672,55.3172,47.0097,39.973,34.0073,28.9409,24.6181,20.9153,17.7348,96.8778
1928,1100.42,929.284,783.873,657.141,547.401,454.323,377.74,315.135,264.048,222.134,186.741,156.378,130.561,108.951,91.171,76.6479,64.7284,54.846,46.5678,39.5821,33.6624,28.6421,24.3774,20.738,17.62,96.5685
1929,1098.87,928.393,783.338,655.663,545.11,451.199,373.774,311.425,260.843,219.456,185.258,156.151,131.014,109.538,91.4993,76.6227,64.4509,54.4497,46.1506,39.1941,33.3208,28.3417,24.1179,20.5289,17.4654,96.1853
1930,1096.96,927.078,782.51,654.582,542.832,448.112,370.135,307.343,257.21,216.42,182.782,154.753,130.72,109.847,91.9438,76.8647,64.4052,54.1982,45.8035,38.8325,32.986,28.0476,23.8598,20.3061,17.2859,95.7153
1931,1094.99,925.473,781.379,653.711,541.628,445.886,367.29,304.115,253.675,213.297,180.183,152.639,129.519,109.58,92.1894,77.2281,64.6015,54.1545,45.588,38.5374,32.6793,27.7639,23.6106,20.0876,17.0973,95.1636
1932,1094.34,923.807,780.288,654.94,544.613,449.207,369.335,304.709,253.022,211.681,178.431,151.017,128.11,108.816,92.1319,77.5517,64.9912,54.3812,45.5974,38.3912,32.4582,27.5273,23.389,19.8916,16.9245,94.5964
1933,1094.05,923.261,778.914,654.275,546.175,452.387,372.745,306.907,253.856,211.352,177.212,149.63,126.801,107.665,91.5111,77.5181,65.2737,54.7164,45.7934,38.4029,32.3379,27.3433,23.1913,19.7062,16.7605,93.978
1934,1091.82,923.016,777.947,648.808,539.182,446.74,369.313,305.168,252.537,209.967,175.573,147.705,125.025,106.14,90.242,76.7755,65.0816,54.8311,45.982,38.496,32.2916,27.1975,23.0007,19.5109,16.5809,93.1986
1935,1091.62,921.14,778.206,651.947,540.754,447.726,370.636,306.854,254.204,210.91,175.74,147.201,123.992,105.049,89.242,75.912,64.6075,54.7823,46.1639,38.7202,32.4208,27.1986,22.91,19.3762,16.4374,92.4978
1936,1091.13,920.971,776.495,651.04,541.85,447.515,370.172,306.99,254.935,211.847,176.226,147.136,123.427,104.081,88.2516,75.0168,63.8399,54.3516,46.0982,38.8542,32.5946,27.2955,22.9013,19.2921,16.3176,91.7541
1937,1091.08,920.554,776.421,650.196,542.071,449.55,371.012,307.377,255.578,212.802,177.23,147.684,123.464,103.668,87.4802,74.2142,63.1089,53.7222,45.7483,38.8085,32.7148,27.4476,22.9875,19.2885,16.2497,91.0418
1938,1090.75,920.515,775.953,649.168,540.054,448.439,371.623,307.273,255.338,212.955,177.767,148.346,123.8,103.611,87.0698,73.5187,62.3983,53.0798,45.1973,38.4971,32.663,27.5383,23.1072,19.3543,16.2412,90.3565
1939,1091,920.233,776.041,649.848,540.75,448.432,372.167,308.889,256.019,213.262,178.227,149.015,124.502,103.993,87.0929,73.2246,61.8514,52.5109,44.6791,38.0509,32.4148,27.5057,23.1924,19.4621,16.3023,89.8011
1940,1091.8,920.446,775.917,650.983,542.717,450.439,373.404,310.287,258.024,214.269,178.773,149.593,125.194,104.674,87.479,73.2918,61.6398,52.0781,44.2216,37.6316,32.0527,27.3077,23.1738,19.5411,16.399,89.414
1941,1092.4,921.119,776.01,650.127,542.719,451.19,374.346,310.773,258.806,215.681,179.435,149.926,125.591,105.193,88.0052,73.582,61.6701,51.8797,43.8414,37.2338,31.6895,26.9945,23.0004,19.5201,16.4611,89.1474
1942,1093.07,921.627,776.573,650.123,542.027,451.303,375.093,311.654,259.273,216.37,180.636,150.489,125.873,105.526,88.4397,74.0229,61.9125,51.9035,43.6729,36.9123,31.3533,26.6876,22.7358,19.3733,16.4428,88.9718
1943,1094.98,922.195,777.332,653.356,545.884,454.639,378.508,314.774,261.757,217.945,182.009,152.034,126.715,106.021,88.905,74.5236,62.384,52.1834,43.751,36.8157,31.1183,26.4331,22.5004,19.1692,16.3346,88.8853
1944,1096.31,923.803,777.611,652.203,546.38,455.793,379.587,316.348,263.463,219.403,182.902,152.891,127.805,106.579,89.2119,74.8333,62.7435,52.5329,43.9499,36.8525,31.0138,26.2165,22.2708,18.9584,16.1524,88.6696
1945,1097.84,924.927,779.01,652.785,545.961,456.803,381.072,317.643,265.055,221.016,184.246,153.72,128.578,107.533,89.7068,75.1097,63.0175,52.8456,44.2517,37.0257,31.0492,26.1319,22.091,18.7672,15.9766,88.3434
1946,1099.35,926.217,779.939,653.826,546.265,456.288,381.791,318.795,266.075,222.304,185.566,154.824,129.257,108.17,90.4995,75.5192,63.2449,53.0722,44.5119,37.2775,31.1933,26.1602,22.0186,18.6148,15.8147,87.9164
1947,1100.16,927.487,780.809,652.778,544.765,454.291,379.51,318.007,266.051,222.474,186.173,155.604,129.954,108.576,90.9151,76.0972,63.5227,53.2126,44.6633,37.4659,31.3812,26.2624,22.0271,18.5413,15.6761,87.3682
1948,1099.13,928.166,781.374,649.776,538.133,447.077,372.838,312.346,262.733,220.632,185.081,155.274,130.032,108.76,90.9722,76.2414,63.858,53.334,44.6963,37.5279,31.4889,26.3808,22.0817,18.5235,15.5941,86.6889
1949,1097.6,927.293,781.823,649.259,534.417,440.51,366.024,306.19,257.578,217.539,183.306,154.19,129.632,108.736,91.0607,76.2403,63.9418,53.5871,44.7763,37.5385,31.5275,26.4606,22.1727,18.5625,15.5736,86.0202
1950,1095.5,925.998,780.913,648.178,532.212,435.889,359.404,299.673,251.837,212.796,180.398,152.469,128.552,108.273,90.9452,76.2432,63.8869,53.616,44.9567,37.5806,31.5167,26.4773,22.2272,18.6288,15.5982,85.399
1951,1091.61,924.23,779.209,641.801,525.357,429.27,351.96,291.542,244.502,206.618,175.415,149.273,126.538,106.935,90.2274,75.8934,63.6938,53.4175,44.8609,37.6369,31.4764,26.4075,22.1921,18.6348,15.6215,84.7337
1952,1087.96,920.947,777.875,641.811,521.812,425.197,347.797,286.383,238.492,201.036,170.627,145.367,124.043,105.375,89.1984,75.3589,63.4509,53.2941,44.7246,37.5802,31.5422,26.3886,22.1456,18.6151,15.6344,84.2346
1953,1085.4,917.877,775.413,643.056,524.96,425.265,346.837,284.71,235.478,196.934,166.606,141.816,121.096,103.515,88.0576,74.6192,63.0945,53.1599,44.6744,37.5073,31.5271,26.4695,22.1502,18.5924,15.6311,83.8913
1954,1085.32,915.719,773.55,647.28,533.39,434.31,351.936,287.61,236.706,196.266,164.491,139.397,118.814,101.559,86.8834,73.9548,62.6984,53.0348,44.6976,37.5721,31.5506,26.5245,22.2724,18.6401,15.6476,83.7763
1955,1084.49,915.648,771.501,644.08,534.184,438.416,357.038,290.099,237.922,196.491,163.402,137.27,116.541,99.4721,85.1177,72.8781,62.0731,52.6515,44.5542,37.5622,31.5824,26.5266,22.3048,18.7319,15.6789,83.6511
1956,1083.29,914.946,771.304,641.237,530.023,437.591,359.198,293.411,239.365,197.084,163.308,136.169,114.628,97.4723,83.2974,71.3433,61.1283,52.0946,44.2075,37.4223,31.5589,26.5412,22.2968,18.7512,15.7497,83.5412
1957,1081.45,913.922,770.493,639.559,525.156,431.487,356.253,293.509,240.945,197.514,163.295,135.753,113.48,95.7143,81.5104,69.7358,59.78,51.2557,43.7048,37.104,31.4202,26.5049,22.296,18.7342,15.7578,83.4694
1958,1078.07,912.371,769.242,635.694,519.622,423.604,348.098,288.732,239.359,197.681,162.881,135.214,112.764,94.4921,79.8472,68.0946,58.3217,50.0385,42.9325,36.6279,31.1099,26.3539,22.2378,18.7112,15.7254,83.3277
1959,1073.2,909.514,767.602,631.891,513.129,416.176,339.418,280.415,234.242,195.521,162.419,134.451,112.017,93.679,78.6675,66.5843,56.8558,48.7445,41.8548,35.9341,30.6732,26.0634,22.0867,18.6425,15.69,83.1029
1960,1069.3,905.412,765.544,633.164,513.897,414.826,336.636,275.76,229.128,192.458,161.4,134.579,111.732,93.2989,78.1615,65.7247,55.6874,47.5901,40.8276,35.0755,30.1268,25.7252,21.8654,18.5338,15.6469,82.9542
1961,1066.36,902.122,762.338,633.385,517.692,418.185,337.782,275.14,226.462,189.031,159.399,134.095,112.085,93.2334,77.9668,65.391,55.0347,46.6625,39.8998,34.2455,29.4316,25.2869,21.5978,18.3612,15.5662,82.8446
1962,1063.53,899.649,759.433,629.528,516.434,419.973,339.478,275.317,225.424,186.469,156.309,132.255,111.556,93.4374,77.8455,65.1785,54.7175,46.0864,39.0991,33.449,28.7203,24.6912,21.2198,18.1283,15.4145,82.651
1963,1063.94,897.262,757.708,630.309,516.814,421.888,343.173,278.322,226.711,186.417,154.761,130.105,110.331,93.2239,78.1868,65.2061,54.6387,45.8978,38.677,32.8261,28.0915,24.1267,20.7465,17.833,15.2372,82.4527
1964,1067.6,897.602,755.708,628.986,517.491,422.148,344.664,281.291,229.15,187.464,154.712,128.817,108.54,92.2044,78.012,65.4956,54.6649,45.8342,38.5208,32.4735,27.5699,23.5997,20.2732,17.4361,14.9897,82.1409
1965,1075.34,900.693,756.201,629.126,518.498,424.518,346.293,283.55,232.325,189.986,155.932,129.023,107.642,90.8383,77.2572,65.4239,54.9648,45.9002,38.5018,32.3694,27.2953,23.1789,19.8447,17.0501,14.666,81.7215
1966,1087.34,907.212,758.698,629.211,517.007,423.143,346.274,283.439,233.214,191.995,157.643,129.803,107.669,89.9968,76.0557,64.7543,54.8809,46.1366,38.5472,32.3468,27.2035,22.9451,19.4889,16.6884,14.3404,81.0937
1967,1094.67,917.329,763.808,628.641,512.918,417.697,341.695,280.887,231.364,191.537,158.51,130.691,107.957,89.7672,75.1726,63.6174,54.2223,45.9931,38.6902,32.3426,27.1517,22.8422,19.2719,16.3728,14.0227,80.2229
1968,1073.5,923.514,772.317,632.97,512.31,414.132,337.065,277.005,229.168,189.946,158.088,131.384,108.681,89.9988,74.9769,62.8771,53.2698,45.4413,38.5705,32.4634,27.149,22.7995,19.1862,16.1911,13.7581,79.2275
1969,1027.56,905.654,777.566,640.281,516.402,414.319,334.783,273.694,226.302,188.339,156.899,131.113,109.307,90.6346,75.1917,62.7278,52.6599,44.6503,38.1131,32.3669,27.2533,22.7994,19.152,16.1204,13.6065,78.1733
1970,981.415,866.903,762.478,643.571,522.165,418.031,335.374,272.158,223.79,186.087,155.617,130.137,109.072,91.1388,75.7019,62.8866,52.5157,44.122,37.4346,31.9699,27.161,22.8775,19.144,16.085,13.5415,77.128
1971,960.071,827.96,728.367,618.35,509.249,409.177,328.082,265.251,217.345,180.381,151.18,127.231,106.931,89.9711,75.4051,62.7794,52.2464,43.693,36.7518,31.2106,26.6748,22.6766,19.1102,15.9984,13.4469,75.858
1972,1132.48,809.946,695.209,587.343,484.238,393.94,316.975,256.464,209.753,173.785,145.597,122.956,104.094,87.889,74.213,62.3693,52.037,43.3794,36.3266,30.589,26,22.2376,18.9159,15.9489,13.3575,74.6303
1973,1912.82,955.377,678.37,546.545,442.59,358.912,292.759,238.751,196.477,163.326,137.206,116.239,99.0229,84.4024,71.6386,60.7378,51.2065,42.8309,35.777,30.0092,25.303,21.5306,18.4317,15.6903,13.2377,73.1303
1974,1194.65,1613.68,798.465,521.338,399.5,318.213,259.344,215.092,178.994,150.158,126.883,108.01,92.4636,79.4145,68.1227,58.1094,49.46,41.8286,35.0751,29.3585,24.6667,20.8272,17.7425,15.2035,12.9527,71.4236
1975,861.858,1007.82,1345.54,599.002,368.667,277.728,222.864,185.337,157.431,134,114.597,98.3565,84.7686,73.2764,63.4183,54.7282,46.9048,40.0747,33.9955,28.5781,23.9696,20.1734,17.0575,14.5484,12.4789,69.4054
1976,1451.63,727.058,840.647,1015.12,425.101,256.384,194.343,159.134,135.605,117.882,102.336,88.9262,77.2921,67.2753,58.6064,51.0289,44.2454,38.0642,32.6207,27.741,23.3677,19.6324,16.5461,14.0068,11.9581,67.4478
1977,2525.81,1224.58,606.678,637.226,723.276,296.176,179.549,138.851,116.524,101.647,90.1437,79.5273,69.9885,61.4373,53.8901,47.2287,41.3157,35.9576,31.0273,26.655,22.713,19.1638,16.1224,13.6034,11.5267,65.481
1978,441.051,2130.81,1025.99,478.96,482.818,539.293,221.451,135.999,106.88,91.0845,80.5052,72.1542,64.188,56.856,50.1615,44.1716,38.8294,34.0501,29.6916,25.6606,22.0728,18.8282,15.8999,13.3863,11.3016,64.0614
1979,772.815,372.067,1783.77,805.291,357.03,351.411,392.941,163.857,102.681,82.2867,71.3016,63.8649,57.8365,51.8636,46.2229,40.973,36.2115,31.9232,28.0577,24.5111,21.2149,18.2709,15.6007,13.1854,11.1086,62.633
1980,1056.15,651.938,310.578,1357.58,576.776,250.02,247.247,281.903,120.415,77.2095,63.0958,55.5421,50.3704,46.0593,41.6155,37.3072,33.2214,29.4677,26.054,22.9535,20.0909,17.4169,15.0198,12.8389,10.8612,60.8645
1981,644.662,890.919,543.133,232.613,941.052,387.206,168.538,170.709,200.609,88.2098,57.974,48.3281,43.2107,39.6642,36.6116,33.3199,30.039,26.8687,23.9179,21.2081,18.7282,16.4241,14.2608,12.3144,10.5381,59.0122
1982,537.459,543.814,742.81,409.643,163.279,641.48,265.021,117.961,122.886,148.351,66.7458,44.6856,37.7946,34.1753,31.6459,29.4083,26.9052,24.3569,21.859,19.5108,17.3383,15.3385,13.4715,11.7116,10.1237,57.305
1983,975.157,453.391,453.293,557.009,287.538,112.054,443.055,187.046,85.4616,91.2688,112.541,51.5098,34.9554,29.8799,27.2436,25.3909,23.7155,21.7849,19.786,17.8039,15.9258,14.1778,12.5612,11.046,9.613,55.4708
1984,754.66,822.715,379.753,351.709,407.459,203.919,79.8638,322.774,139.704,65.2627,70.9593,88.7251,41.0442,28.0809,24.1543,22.1295,20.7019,19.3934,17.8572,16.2502,14.6455,13.1178,11.6907,10.3671,9.12351,53.8456
1985,978.826,636.687,689.024,294.394,257.532,289.868,145.853,58.3579,241.621,106.851,50.792,55.9786,70.7246,32.9787,22.7017,19.6201,18.0418,16.9275,15.8952,14.6642,13.3656,12.0614,10.815,9.64716,8.56144,52.088
1986,857.701,825.809,534.401,544.517,212.494,173.621,195.101,101.279,42.0802,180.167,81.8219,39.6824,44.3883,56.6983,26.654,18.4587,16.0251,14.7874,13.9119,13.0917,12.0988,11.0428,9.97676,8.95421,7.99361,50.3386
1987,858.829,723.617,694.097,428.807,398.663,144.377,117.365,135.963,73.3299,31.5301,138.711,64.2882,31.6462,35.7849,46.0734,21.785,15.1515,13.1969,12.2083,11.5083,10.8468,10.0368,9.17021,8.29191,7.44721,48.5865
1988,436.392,724.567,606.357,538.484,299.162,257.205,92.9421,78.3449,94.8943,53.2682,23.6461,106.567,50.2817,25.0805,28.6404,37.1442,17.6592,12.334,10.7784,9.9972,9.44385,8.91629,8.26203,7.55741,6.84016,46.3192
1989,735.767,368.169,605.934,459.635,359.75,182.497,156.586,59.0853,52.5254,66.7397,38.925,17.7878,81.9126,39.2708,19.8227,22.8375,29.8161,14.2485,9.99212,8.76006,8.14623,7.71155,7.29334,6.76782,6.19799,43.7094
1990,488.852,620.732,307.324,450.776,296.86,209.977,106.029,95.3883,38.2307,35.9131,47.7031,28.7767,13.4838,63.2529,30.7451,15.6785,18.2018,23.905,11.4769,8.07816,7.10312,6.62131,6.28038,5.94947,5.52828,40.8869
1991,1127.89,412.423,518.711,231.427,298.08,178.784,125.959,66.4449,63.175,26.6291,26.0491,35.6821,22.0224,10.4947,49.8523,24.4582,12.5599,14.6602,19.3354,9.31428,6.57373,5.79298,5.40976,5.13884,4.8741,38.1281
1992,494.225,951.557,344.96,394.79,156.141,184.282,110.1,80.7727,44.8479,44.6777,19.5514,19.6773,27.5284,17.2568,8.31933,39.8593,19.6816,10.1572,11.902,15.7461,7.60407,5.37753,4.74667,4.4387,4.22119,35.4107
1993,339.989,416.956,797.223,267.772,275.119,100.275,117.626,72.8036,55.9286,32.3955,33.3889,14.992,15.3776,21.8148,13.8162,6.71114,32.3353,16.0354,8.30333,9.75547,12.9337,6.25659,4.4308,3.9155,3.66496,32.7917
1994,448.512,286.761,348.896,633.902,187.246,174.295,62.8857,76.676,49.999,40.3144,24.2784,25.7666,11.8194,12.3119,17.6617,11.2756,5.50877,26.6566,13.2625,6.88473,8.10459,10.7615,5.21224,3.69487,3.2678,30.4782
1995,78.1453,378.323,240.499,282.44,473.341,131.655,121.759,44.9946,56.6934,38.124,31.5144,19.3388,20.8082,9.64021,10.1143,14.5842,9.3456,4.57856,22.2021,11.0641,5.75079,6.77648,9.00517,4.36436,3.09543,28.3027
1996,377.239,65.9195,317.772,196.53,215.656,342.943,94.7994,89.4561,33.9888,43.9543,30.1843,25.3485,15.7353,17.072,7.95681,8.38399,12.1265,7.78862,3.82241,18.5602,9.25885,4.81641,5.67916,7.55093,3.66113,26.363
1997,243.595,318.226,55.3937,259.98,149.142,153.973,242.975,68.6876,66.8555,26.1459,34.6056,24.1813,20.5654,12.8825,14.0683,6.58744,6.96432,10.0982,6.49802,3.19361,15.5243,7.75117,4.03494,4.76039,6.33224,25.2024
1998,255.348,205.483,267.224,45.1824,197.364,107.116,109.874,177.119,51.5627,51.5851,20.6262,27.7592,19.6348,16.8458,10.6195,11.6497,5.47274,5.79994,8.42532,5.42923,2.67126,12.9964,6.49349,3.38213,3.99201,26.4683
1999,756.266,215.22,172.856,222.974,36.2351,151.855,81.4272,84.2697,138.324,41.0372,41.7048,16.8719,22.8961,16.289,14.0318,8.87018,9.74955,4.58657,4.86586,7.07398,4.56118,2.24522,10.9276,5.46144,2.84526,25.6376
2000,520.915,637.236,180.9,144.485,179.037,26.9132,109.443,59.628,63.7352,107.937,32.8062,33.9098,13.8753,18.9716,13.5645,11.7231,7.42696,8.17574,3.8504,4.08815,5.94691,3.83621,1.88902,9.19653,4.59729,23.9869
2001,518.366,439.304,536.974,152.18,120.2,143.353,20.8729,84.6446,46.7961,50.9431,87.631,26.9433,28.0734,11.5495,15.8494,11.3598,9.83379,6.23719,6.87172,3.23824,3.43975,5.00545,3.22977,1.59073,7.74562,24.0824
2002,372.533,437.196,370.281,451.909,126.751,96.7265,112.102,16.2786,66.8738,37.5819,41.492,72.1234,22.3375,23.3901,9.6552,13.2797,9.53239,8.26073,5.24351,5.78024,2.72505,2.89557,4.21463,2.72003,1.33988,26.8168
