"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
1918,8.74559,121.969,369.715,568.956,657.537,654.91,599.03,520.508,438.128,361.505,294.575,238.235,191.789,153.898,123.193,98.4193,78.501,62.5579,49.8346,39.6995,31.6358,25.221,20.1137,16.0446,12.802,50.607
1919,8.72836,121.766,369.137,567.594,654.877,650.944,594.278,515.482,433.198,356.892,290.386,234.456,188.465,151.109,120.929,96.6352,77.1081,61.4525,48.9451,38.9761,31.0418,24.7326,19.7154,15.7218,12.5406,49.557
1920,8.70763,121.525,368.427,565.867,651.732,646.325,588.621,509.48,427.345,351.471,285.523,230.181,184.715,147.88,118.249,94.4683,75.3978,60.1128,47.8816,38.1222,30.3502,24.1678,19.2536,15.3467,12.2375,48.3314
1921,8.69622,121.237,367.924,566.77,653.484,647.915,589.299,509.13,426.29,350.016,283.894,228.525,183.119,146.359,116.858,93.2834,74.4328,59.3585,47.2993,37.6616,29.9779,23.8624,18.9995,15.1351,12.0633,47.6065
1922,8.6925,121.078,367.21,567.417,657.206,653.032,594.243,512.954,428.814,351.514,284.659,228.794,183.066,146.106,116.466,92.8324,74.0146,59.01,47.0337,37.4648,29.8236,23.7352,18.8912,15.0403,11.9806,47.2293
1923,8.68688,121.027,366.644,565.552,656.514,654.929,597.046,515.505,430.512,352.32,284.832,228.564,182.602,145.521,115.831,92.1749,73.3815,58.4591,46.5826,37.115,29.5568,23.5247,18.7202,14.8985,11.8609,46.6898
1924,8.68471,120.948,366.549,565.229,655.392,655.553,600.148,519.208,433.758,354.64,286.242,229.315,182.909,145.544,115.679,91.921,73.0592,58.1161,46.2729,36.8587,29.3603,23.3775,18.6045,14.8037,11.781,46.2954
1925,8.68516,120.918,366.353,565.448,655.709,655.31,601.637,522.762,437.619,357.938,288.637,230.861,183.839,146.051,115.906,91.9662,72.9898,57.9656,46.0847,36.68,29.2104,23.2641,18.5216,14.7389,11.7273,46.0036
1926,8.67944,120.924,366.091,563.625,653.096,651.998,597.629,520.519,437.518,358.528,289.198,231.082,183.711,145.705,115.446,91.4609,72.4819,57.479,45.6227,36.2585,28.852,22.9728,18.2943,14.5638,11.5889,45.3887
1927,8.6748,120.845,366.131,563.418,651.357,649.862,595.09,517.501,436.036,358.777,289.946,231.75,184.061,145.743,115.282,91.1849,72.1527,57.1338,45.2832,35.9294,28.5478,22.7126,18.0825,14.3988,11.4621,44.8394
1928,8.6665,120.78,365.794,562.623,649.508,646.101,591.026,513.331,431.782,356.105,288.95,231.382,183.821,145.407,114.827,90.6722,71.6314,56.6342,44.8211,35.5114,28.1692,22.3782,17.8022,14.172,11.2844,44.1202
1929,8.65424,120.664,365.5,561.232,646.951,642.199,585.461,507.828,426.556,351.16,285.584,229.603,182.742,144.592,114.068,89.9236,70.9207,55.9818,44.2369,34.9968,27.7209,21.9859,17.4641,13.8919,11.0586,43.2293
1930,8.63926,120.493,365.084,560.199,644.247,638.275,580.479,501.704,420.813,345.926,280.808,226.271,180.808,143.323,113.096,89.0675,70.1286,55.2634,43.5987,34.4391,27.2389,21.5723,17.1074,13.588,10.8081,42.2334
1931,8.62367,120.285,364.549,559.397,642.738,635.195,576.505,497.04,415.395,340.98,276.386,222.295,178.03,141.683,112.006,88.2315,69.4003,54.5985,43.0016,33.9126,26.7814,21.1787,16.771,13.2988,10.5624,41.2276
1932,8.61857,120.068,364.14,560.573,645.676,638.636,578.855,498.406,415.684,340.071,275.295,221.113,176.766,140.999,111.912,88.3197,69.4883,54.6129,42.9416,33.8084,26.656,21.0472,16.6423,13.1777,10.449,40.6886
1933,8.61633,119.997,363.509,560.177,647.565,642.3,582.803,501.209,417.506,340.882,275.034,220.624,176.135,140.245,111.569,88.4023,69.6812,54.7794,43.0293,33.8213,26.6214,20.986,16.5685,13.0999,10.3723,40.2476
1934,8.59877,119.965,362.845,555.262,640.162,635.79,577.667,496.893,413.209,336.855,271.194,216.796,172.848,137.435,109.135,86.6704,68.5897,54.02,42.4442,33.3278,26.1894,20.6108,16.246,12.8253,10.1399,39.1786
1935,8.5972,119.722,363.157,557.856,641.028,636.482,579.957,500,416.108,338.755,272.36,217.282,172.654,137.104,108.723,86.1885,68.3641,54.0585,42.5525,33.4218,26.2369,20.6139,16.2212,12.7851,10.0926,38.807
1936,8.5933,119.699,362.301,557.313,642.34,635.418,578.697,500.278,417.256,339.933,272.927,217.44,172.424,136.461,108.074,85.5559,67.7408,53.6879,42.4303,33.3871,26.2167,20.5774,16.1656,12.7198,10.0249,38.3396
1937,8.59295,119.645,362.295,556.538,642.735,638.014,579.073,500.442,418.58,341.784,274.62,218.491,173.026,136.657,107.866,85.2815,67.4308,53.3466,42.2569,33.3841,26.2626,20.6189,16.182,12.7116,10.0016,38.0259
1938,8.59031,119.64,362.028,555.647,640.383,636.733,579.805,499.31,417.477,341.843,275.286,219.184,173.337,136.719,107.694,84.8599,67.0113,52.9419,41.8613,33.1471,26.1808,20.5925,16.1656,12.686,9.96486,37.6466
1939,8.59229,119.604,362.122,556.216,641.036,636.407,580.668,501.798,418.132,342.277,276.425,220.592,174.584,137.516,108.177,85.0664,66.949,52.8249,41.7114,32.9694,26.0999,20.6113,16.21,12.7243,9.98495,37.4713
1940,8.59858,119.631,362.119,557.326,643.243,638.829,582.126,504.141,421.588,343.953,277.705,222.253,176.302,138.976,109.178,85.7394,67.3409,52.9559,41.7613,32.9635,26.0486,20.6178,16.2802,12.8029,10.0493,37.4768
1941,8.60333,119.719,362.124,556.638,643.457,639.849,583.212,504.405,422.706,346.096,278.499,222.829,177.267,140.058,110.113,86.3564,67.7355,53.1575,41.7797,32.9358,25.991,20.5354,16.2522,12.8322,10.0908,37.4556
1942,8.60859,119.785,362.38,556.573,642.648,640.129,584.254,505.469,423.044,347.116,280.319,223.536,177.783,140.87,111.005,87.124,68.245,53.4863,41.9523,32.961,25.9775,20.4966,16.1925,12.8143,10.1172,37.4837
1943,8.62361,119.859,362.873,559.487,646.82,644.272,589.413,510.802,427.728,350.538,283.709,227.056,179.984,142.578,112.676,88.6389,69.4856,54.3849,42.6007,33.402,26.2369,20.6747,16.3109,12.8848,10.1961,37.8725
1944,8.63409,120.068,362.908,558.619,647.684,645.689,590.576,512.952,430.236,352.765,285.163,228.722,181.959,143.664,113.506,89.5495,70.3609,55.1128,43.1124,33.7585,26.4628,20.7828,16.3751,12.9179,10.204,38.0644
1945,8.64614,120.214,363.578,558.993,647.263,647.27,592.61,514.639,432.633,355.323,287.374,230.217,183.552,145.445,114.532,90.3362,71.1843,55.886,43.7512,34.2124,26.783,20.9914,16.484,12.9871,10.2446,38.2768
1946,8.65802,120.381,364.005,559.903,647.489,646.616,593.839,516.217,433.893,357.169,289.351,231.917,184.684,146.665,115.91,91.1197,71.7836,56.5195,44.349,34.7068,27.1333,21.2378,16.6435,13.0688,10.2958,38.4635
1947,8.66444,120.546,364.317,558.896,645.873,643.854,590.349,514.704,433.024,356.39,289.373,232.321,185.098,146.816,116.285,91.7449,72.0363,56.7042,44.6226,35.0012,27.3848,21.4056,16.7528,13.1277,10.3076,38.4546
1948,8.65631,120.635,364.404,555.959,638.489,634.723,580.29,504.832,425.857,350.767,284.735,229.105,182.836,145.092,114.779,90.7563,71.5174,56.1089,44.143,34.7251,27.2312,21.3022,16.6493,13.0293,10.2095,37.9196
1949,8.64423,120.521,364.563,555.195,633.724,625.924,570.596,494.942,416.6,344.061,279.511,224.845,179.835,142.946,113.136,89.3483,70.5629,55.56,43.566,34.2627,26.9463,21.1277,16.5258,12.9152,10.1067,37.3301
1950,8.62773,120.353,364.063,554.117,630.822,619.073,560.644,484.885,406.932,335.341,273.158,219.908,175.842,140.083,111.053,87.746,69.2132,54.6172,42.9815,33.6908,26.4899,20.8299,16.3303,12.7724,9.98136,36.658
1951,8.59708,120.123,362.956,548.279,622.531,609.211,548.216,471.064,394.206,323.915,263.285,212.536,170.086,135.466,107.633,85.184,67.2254,52.9843,41.7884,32.8739,25.7618,20.2524,15.9234,12.4828,9.76266,35.6464
1952,8.56838,119.697,362.412,547.888,617.835,603.163,541.308,462.214,384.308,314.889,255.213,205.579,164.966,131.495,104.454,82.8531,65.4942,51.6452,40.6829,32.0748,25.2264,19.7657,15.5369,12.215,9.57518,34.8292
1953,8.5482,119.298,361.383,549.198,620.884,602.498,539.631,459.622,379.789,309.192,249.89,200.714,160.718,128.457,102.124,80.9862,64.1616,50.6781,39.9407,31.4515,24.7907,19.4945,15.2728,12.0044,9.43733,34.3042
1954,8.54758,119.017,360.847,553.311,630.872,614.396,547.223,465.24,383.486,310.275,249.157,199.56,159.334,127.079,101.302,80.3998,63.6819,50.4116,39.7963,31.3532,24.6833,19.4527,15.2952,11.9821,9.41743,34.3125
1955,8.54104,119.008,359.816,550.98,632.716,620.749,554.527,468.672,385.548,311.149,248.305,197.597,157.319,125.109,99.5178,79.1977,62.7806,49.6864,39.3114,31.0223,24.4348,19.2335,15.1562,11.9161,9.33447,34.0644
1956,8.53154,118.917,359.666,548.371,628.359,620.647,558.417,473.311,387.048,311.729,248.131,196.228,155.222,123.091,97.6295,77.5279,61.6236,48.8102,38.609,30.5361,24.0915,18.9726,14.9325,11.7661,9.25025,33.6872
1957,8.51709,118.784,359.22,546.752,622.704,613.052,554.977,473.624,388.351,310.892,246.954,194.792,153.124,120.643,95.4158,75.5509,59.9229,47.5918,37.6757,29.7908,23.556,18.5816,14.6319,11.5152,9.07298,33.107
1958,8.49044,118.582,358.473,543.172,616.211,602.363,543.234,466.333,384.948,308.982,243.948,192.021,150.554,117.877,92.6262,73.1331,57.8375,45.8366,36.3846,28.7932,22.7618,17.9952,14.1935,11.1757,8.79479,32.2127
1959,8.4521,118.211,357.563,539.53,608.349,592.004,529.976,453.182,376.282,304.058,240.695,188.313,147.34,115.062,89.8493,70.4826,55.5827,43.9223,34.79,27.606,21.8409,17.263,13.6464,10.7627,8.47395,31.0914
1960,8.42135,117.678,356.731,540.55,608.43,589.3,525.591,446.318,369.22,300.132,239.201,187.645,145.931,113.726,88.5768,69.0507,54.1021,42.6307,33.6694,26.6593,21.1491,16.7298,13.2217,10.451,8.24216,30.297
1961,8.39827,117.25,355.332,541.044,612.587,592.843,526.54,445.581,366.107,296.529,237.749,187.777,146.427,113.425,88.16,68.5485,53.3734,41.7851,32.9077,25.9809,20.5666,16.3131,12.9029,10.1966,8.05944,29.7175
1962,8.37598,116.929,353.913,537.829,611.505,595.152,528.094,444.996,364.351,293.098,234.149,186.043,146.063,113.447,87.6458,68.0084,52.8162,41.0909,32.1521,25.3121,19.9793,15.8132,12.5414,9.91896,7.83813,29.0369
1963,8.37916,116.618,353.282,538.557,611.992,598.293,533.923,449.484,366.454,293.754,233.07,184.515,145.731,113.959,88.2776,68.0853,52.7669,40.9465,31.8392,24.904,19.6012,15.4691,12.2421,9.70851,7.67806,28.542
1964,8.40801,116.663,352.357,537.694,612.894,598.782,536.711,454.397,370.098,295.402,233.552,183.632,144.506,113.678,88.659,68.5628,52.8164,40.9004,31.7211,24.6568,19.2814,15.1734,11.9734,9.475,7.51369,28.0295
1965,8.46893,117.064,352.683,537.916,614.33,602.193,539.469,458.76,375.778,299.643,235.888,184.814,144.442,113.214,88.8258,69.1589,53.4183,41.1169,31.8233,24.6723,19.1731,14.9908,11.7957,9.30735,7.36487,27.6253
1966,8.56345,117.912,353.851,538.089,613.117,601.258,539.954,458.695,377.295,302.52,237.901,185.582,144.526,112.503,87.9455,68.8829,53.5667,41.3415,31.8039,24.6064,19.0725,14.819,11.5853,9.1153,7.19206,27.0358
1967,8.62121,119.227,356.111,537.444,608.84,594.705,533.831,454.415,373.311,300.548,237.648,185.184,143.588,111.374,86.4656,67.4765,52.7867,41.0163,31.6383,24.3305,18.8197,14.5848,11.331,8.85769,6.96891,26.1661
1968,8.45446,120.031,360.088,540.955,608.018,590.304,527.705,448.967,369.571,297.162,235.928,184.852,143.175,110.57,85.5349,66.2921,51.6708,40.3892,31.3662,24.1858,18.5949,14.3809,11.1436,8.65686,6.76695,25.3119
1969,8.09267,117.709,362.545,547.239,612.554,590.267,524.595,444.547,365.769,294.704,233.688,183.845,143.178,110.453,85.0722,65.6984,50.8567,39.6077,30.9432,24.0218,18.5182,14.2351,11.0079,8.52934,6.62564,24.55
1970,7.72924,112.673,355.437,550.038,619.128,594.747,524.94,442.381,362.598,292.045,232.062,182.347,142.593,110.608,85.1004,65.4342,50.4717,39.0383,30.387,23.7311,18.4184,14.1963,10.9116,8.43729,6.5372,23.8923
1971,7.56114,107.611,338.888,527.712,604.436,582.352,511.875,428.252,349.051,280.066,222.474,175.185,136.833,106.578,82.4533,63.3317,48.638,37.4862,28.9789,22.5488,17.6055,13.662,10.5291,8.09234,6.257,22.5644
1972,8.91895,105.27,323.304,500.097,574.427,562.052,494.96,412.161,333.413,265.982,210.467,165.671,129.674,100.883,78.3688,60.527,46.4346,35.6327,27.4481,21.2113,16.5008,12.8813,9.99489,7.70235,5.91951,21.0811
1973,15.0647,124.173,314.729,464.401,524.681,512.811,457.788,381.61,307.147,243.154,191.289,149.99,117.358,91.4939,70.9914,55.0554,42.4706,32.5563,24.9695,19.2273,14.8549,11.5542,9.01878,6.99737,5.39212,18.9006
1974,9.40862,209.734,369.633,441.354,472.746,454.024,404.852,342.181,275.767,217.257,169.634,132.254,103.086,80.3428,62.4729,48.3933,37.486,28.8946,22.1379,16.973,13.0667,10.0936,7.85001,6.12701,4.75352,16.5015
1975,6.78766,130.988,621.444,505.27,434.868,395.361,346.325,292.413,238.982,188.553,146.532,113.397,87.8926,68.2437,53.0505,41.1836,31.8651,24.664,19.0015,14.5531,11.1552,8.58652,6.63216,5.1576,4.02537,13.9632
1976,11.4325,94.4979,388.509,854.485,500.161,364.588,301.911,250.222,204.201,163.343,127.107,97.8941,75.3109,58.1442,45.0285,34.9461,27.0973,20.9498,16.207,12.4817,9.55743,7.32479,5.63753,4.35408,3.38586,11.8082
1977,19.8923,159.162,280.525,536.857,849.765,420.737,279.096,218.549,175.015,139.763,110.251,85.0172,65.0881,49.8756,38.4059,29.6932,23.0174,17.8338,13.7806,10.6571,8.20556,6.28214,4.81411,3.70492,2.86132,9.98414
1978,3.47354,276.946,476.211,404.749,566.297,762.879,344.674,216.458,163.849,128.415,101.133,79.0556,60.5976,46.2089,35.3156,27.1486,20.9647,16.2384,12.5748,9.7134,7.50996,5.78147,4.42579,3.39132,2.60982,9.04789
1979,6.08639,48.3586,827.627,682.732,421.143,498.696,611.004,260.87,158.207,117.138,90.5079,70.6202,54.8672,41.8868,31.8552,24.3041,18.661,14.3988,11.1468,8.62877,6.66368,5.15123,3.96519,3.03519,2.32564,7.99379
1980,8.31781,84.7343,143.667,1148.52,682.516,356.148,383.764,444.595,183.4,108.835,79.4646,60.843,47.1904,36.519,27.8062,21.1116,16.0882,12.343,9.51887,7.36637,5.701,4.40198,3.4025,2.61891,2.00457,6.81488
1981,5.0771,115.796,250.92,195.963,1115.05,556.319,263.082,267.499,299.109,120.671,70.5967,51.0705,38.866,30.0242,23.1729,17.6146,13.3578,10.1713,7.79942,6.01274,4.65198,3.5997,2.77918,2.14801,1.65325,5.56706
1982,4.23281,70.6814,343.376,344.826,192.46,921.502,417.145,186.252,182.834,199.969,79.5385,46.1057,33.1522,25.129,19.3608,14.9177,11.326,8.58218,6.53145,5.00657,3.85875,2.98499,2.30954,1.78298,1.37799,4.63159
1983,7.67995,58.9287,209.385,469.087,337.905,159.417,694.543,297.336,128.29,123.249,132.944,52.4045,30.1975,21.6285,16.3516,12.5774,9.67974,7.34349,5.56155,4.23113,3.24255,2.49876,1.93275,1.4953,1.15432,3.89039
1984,5.9434,106.929,175.942,296.597,480.522,291.094,124.357,511.068,211.179,89.1257,84.4258,90.2401,35.3591,20.2951,14.4981,10.9428,8.40726,6.46531,4.90233,3.71146,2.82296,2.16305,1.66671,1.28908,0.997271,3.36425
1985,7.70885,82.7508,319.188,249.005,303.9,414.672,227.693,91.8033,364.257,147.248,61.28,57.5237,61.1206,23.8553,13.6566,9.73978,7.34278,5.63704,4.33273,3.28416,2.4858,1.89042,1.44836,1.11594,0.863057,2.91987
1986,6.75492,107.331,248.15,460.701,255.016,254.899,309.557,158.873,61.5407,238.272,94.8492,39.0861,36.456,38.5731,15.0133,8.57982,6.11164,4.60382,3.53244,2.71411,2.05677,1.55653,1.18359,0.906752,0.698604,2.36802
1987,6.7638,94.0492,322.818,363.943,479.484,216.603,192.159,217.742,107.249,40.5119,154.395,60.8418,24.9078,23.1318,24.4055,9.48204,5.4121,3.85199,2.90005,2.22434,1.70863,1.29459,0.979618,0.744852,0.570603,1.92962
1988,3.43686,94.1727,281.095,456.844,361.518,387.185,154.98,128.211,139.41,66.9645,24.9009,93.953,36.7835,14.9946,13.8864,14.6252,5.67526,3.23665,2.3024,1.73278,1.32872,1.02049,0.77312,0.584977,0.444765,1.49281
1989,5.79461,47.8514,280.31,388.078,436.583,278.076,262.352,97.6394,77.4042,82.0259,38.7744,14.2722,53.4969,20.8546,8.4772,7.83676,8.24365,3.19632,1.8219,1.29554,0.974783,0.747356,0.573926,0.434773,0.328953,1.08948
1990,3.85001,80.6774,141.936,379.316,359.662,323.485,180.73,158.136,56.3137,43.4698,45.3095,21.1943,7.74848,28.9152,11.2391,4.56026,4.21046,4.42537,1.7149,0.977128,0.694655,0.522581,0.400613,0.307624,0.233027,0.760183
1991,8.88284,53.6032,239.823,194.581,358.955,273.671,216.658,112.468,94.2495,32.6971,24.8319,25.6159,11.9022,4.33231,16.1203,6.25453,2.53462,2.33826,2.45625,0.951481,0.542007,0.385257,0.289793,0.22214,0.170569,0.550664
1992,3.89232,123.675,159.643,332.533,187.463,279.375,188.006,138.486,68.8978,56.266,19.2077,14.4381,14.7951,6.84448,2.48419,9.22694,3.57551,1.44776,1.33486,1.4017,0.542844,0.309178,0.219739,0.165276,0.126686,0.411285
1993,2.67762,54.1923,369.636,226.038,330.087,151.148,199.393,124.994,88.2742,42.8007,34.3934,11.6202,8.67625,8.85168,4.08306,1.47924,5.48734,2.1246,0.859787,0.79244,0.83191,0.322124,0.183446,0.130369,0.0980518,0.319131
1994,3.53231,37.2721,162.306,536.449,226.599,265.122,106.717,130.684,78.3983,53.9033,25.7009,20.4323,6.85546,5.09541,5.18284,2.38622,0.863369,3.19996,1.23825,0.500904,0.461549,0.484454,0.187564,0.106807,0.0759002,0.242863
1995,0.615442,49.1725,112.001,240.255,566.296,197.325,206.541,77.8731,91.6672,53.6576,36.3214,17.1442,13.5402,4.52333,3.35237,3.4037,1.5651,0.565798,2.09587,0.810705,0.327869,0.302057,0.317011,0.122727,0.0698823,0.208545
1996,2.97099,8.56781,148.084,167.485,258.596,505.959,158.249,155.408,56.3692,64.7707,37.3344,25.0214,11.7336,9.22719,3.07372,2.27391,2.30582,1.05937,0.382758,1.4173,0.548091,0.221623,0.204153,0.214244,0.0829375,0.188144
1997,1.91846,41.3609,25.8181,221.692,179.694,228.955,400.504,117.276,110.675,39.1631,44.2988,25.2765,16.8283,7.85711,6.16091,2.04855,1.51357,1.5335,0.704143,0.254314,0.941454,0.364011,0.147173,0.135561,0.142254,0.17998
1998,2.01102,26.7074,124.512,38.5298,237.497,159.436,182.101,298.662,84.1046,77.4632,26.9897,30.2246,17.1332,11.3575,5.28767,4.13866,1.37439,1.01461,1.02739,0.471574,0.170275,0.630238,0.243652,0.0985035,0.0907271,0.215649
1999,5.95606,27.9742,80.6773,190.48,43.3284,224.378,135.91,145.912,230.332,63.3136,57.4138,19.8022,22.0282,12.432,8.21701,3.81841,2.98476,0.990331,0.730659,0.739573,0.339376,0.122519,0.453428,0.175283,0.0708595,0.220378
2000,4.10252,82.8291,84.4295,123.699,215.796,40.8407,187.739,105.472,108.029,165.55,44.6531,39.9994,13.686,15.1445,8.51729,5.61711,2.60628,2.0352,0.674813,0.497647,0.503565,0.231029,0.0833934,0.3086,0.119289,0.198184
2001,4.08245,57.0983,250.709,130.341,143.265,213.429,36.6107,157.912,85.1026,84.8237,127.68,34.0336,30.2484,10.2958,11.3535,6.37093,4.19503,1.94442,1.5173,0.502857,0.37072,0.37505,0.172044,0.062096,0.229774,0.236362
2002,2.93392,56.8239,172.876,387.202,151.053,141.911,191.876,30.9223,128.069,67.2105,65.831,97.9561,25.9117,22.9131,7.77269,8.55251,4.79187,3.15206,1.46,1.13877,0.377292,0.278093,0.281303,0.129028,0.0465673,0.349543
2003,3.06544,40.8328,171.974,266.574,441.247,141.593,116.193,143.85,21.9318,87.7272,45.035,43.4902,64.1204,16.8593,14.8491,5.02451,5.5192,3.08884,2.03028,0.939927,0.732877,0.242758,0.178904,0.180951,0.0829929,0.254756
