"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25"
1998,42.8501,209.146,715.938,1880.11,1941.61,1459.58,1135.28,1034.77,745.059,320.916,156.683,68.6386,46.2055,39.9166,7.52069,4.45848,4.04118,1.85119,1.46853,1.56525,0.875954,0.384003,0.187631,0.109582,0.107829,0.166468
1999,78.6222,213.253,726.195,1195.53,2209.99,1829.45,1186.54,840.091,725.155,508.949,217.42,106.016,46.4198,31.188,26.8491,5.03924,2.97134,2.67943,1.22163,0.965039,1.02479,0.571645,0.249896,0.121807,0.0709904,0.177024
2000,79.4007,391.285,740.519,1213.09,1406.33,2082.9,1487.17,878.295,588.992,495.459,344.755,147.035,71.6391,31.3003,20.9533,17.9675,3.35394,1.96741,1.76575,0.801664,0.630928,0.667819,0.371473,0.161996,0.0787965,0.159416
2001,68.1876,395.36,1364.73,1258.49,1484.82,1417.05,1849.43,1214.82,678.705,438.737,360.094,246.179,103.543,49.8615,21.565,14.3204,12.1818,2.25839,1.31701,1.1761,0.53168,0.416921,0.439928,0.244061,0.106192,0.155285
2002,50.233,339.544,1379.55,2323.23,1546,1504.41,1266.98,1522.28,945.623,508.634,320.262,257.824,173.592,72.0919,34.3421,14.7275,9.69939,8.19303,1.50983,0.876005,0.778902,0.350822,0.274238,0.288599,0.159742,0.1705
2003,40.6462,250.11,1183.64,2339.62,2827.91,1538.81,1312.02,1014.31,1152.94,691.309,363.525,225.335,179.192,119.388,49.121,23.2243,9.88369,6.46629,5.43096,0.995946,0.575433,0.509819,0.228925,0.178484,0.187411,0.214069
2004,52.6501,202.398,872.65,2014.33,2868.77,2841.23,1356.08,1062.47,776.789,850.434,496.931,256.428,156.601,122.998,81.0826,33.0837,15.5148,6.55693,4.26445,3.56364,0.650712,0.374594,0.33085,0.148168,0.11526,0.258683
2005,25.7137,262.177,706.309,1486.17,2475.43,2899.84,2528.1,1110.3,822.759,579.129,617.478,353.835,179.794,108.404,84.221,55.0505,22.2772,10.3739,4.35817,2.82009,2.3465,0.426898,0.244985,0.215801,0.0964257,0.24187
2006,55.0007,128.04,914.645,1201.47,1822.08,2496.28,2575.05,2065.59,858.159,612.688,420.458,440.113,248.561,124.775,74.4498,57.3677,37.1959,14.9483,6.9201,2.89263,1.86378,1.54515,0.280236,0.160395,0.140969,0.219515
2007,42.1709,273.849,446.351,1551.3,1463.42,1819.33,2189.09,2074.49,1574.31,631.245,440.532,297.572,307.646,171.915,85.4923,50.6258,38.7106,24.9323,9.96249,4.58936,1.91032,1.22644,1.01365,0.183358,0.104711,0.23438
2008,122.004,210.003,955.982,761.105,1909.65,1486.2,1633.54,1811.49,1623.79,1186.16,463.127,316.944,210.821,215.201,118.963,58.6633,34.4551,26.163,16.7514,6.65998,3.05493,1.26699,0.810904,0.668444,0.120643,0.221757
2009,62.5554,607.554,733.052,1629.62,936.307,1938.08,1333.43,1350.3,1416.02,1221.74,869.131,332.822,224.322,147.339,148.792,81.5652,39.8941,23.2689,17.5647,11.1897,4.42979,2.02456,0.837064,0.534326,0.439464,0.223981
2010,62.8661,311.519,2121.23,1250.69,2008.63,952.897,1745.07,1106.95,1060.29,1069.86,898.287,626.259,236.033,157.014,101.995,102.121,55.5192,26.9648,15.6342,11.7421,7.44833,2.93791,1.33856,0.551972,0.351548,0.437603
2011,43.3021,313.095,1088.51,3630.25,1551.56,2064.2,869.287,1471.51,883.694,813.638,797.136,654.24,447.922,166.345,109.317,70.3569,69.8351,37.6915,18.1946,10.4951,7.84809,4.95994,1.95028,0.886219,0.364616,0.519853
2012,44.2042,215.657,1093.96,1862.43,4492.53,1582.73,1861.34,722.078,1153.55,664.14,592.818,567.79,458.437,310.13,114.123,74.5031,47.6296,47.0009,25.2387,12.1296,6.96989,5.19481,3.27375,1.28411,0.582281,0.579197
2013,88.8113,220.148,753.467,1871.29,2302.75,4573.65,1422.93,1540.34,563.653,863.098,481.795,420.602,396.569,316.634,212.415,77.6996,50.4093,32.05,31.4742,16.8296,8.05837,4.61567,3.43063,2.1568,0.844253,0.762771
2014,31.1335,442.306,769.187,1289.02,2313.14,2341.97,4108.75,1177.47,1203.11,422.189,626.972,342.3,294.114,274.142,216.986,144.657,52.5754,33.918,21.4589,20.983,11.1781,5.33505,3.0473,2.2595,1.41759,1.05567
2015,40.947,155.056,1545.57,1316.55,1596.53,2363.61,2118.43,3428.5,928.255,909.894,309.598,449.323,241.143,204.528,188.713,148.259,98.1187,35.4382,22.7394,14.3201,13.9471,7.40459,3.52375,2.00769,1.48546,1.62683
2016,53.6993,203.932,541.848,2645.7,1628.49,1624.13,2126.12,1758.69,2691.23,699.49,665.119,221.195,315.512,167.088,140.23,128.383,100.104,65.8259,23.645,15.1014,9.47214,9.19393,4.86689,2.31032,1.31351,2.03255
2017,40.2129,267.44,712.581,927.236,3272.83,1658.3,1461.47,1763.22,1377.22,2021.26,509.391,473.452,154.836,218.116,114.396,95.3309,86.6658,67.1672,43.9368,15.7111,9.99521,6.24839,6.04744,3.19337,1.51268,2.18246
2018,76.4978,200.266,934.221,1217.5,1140.68,3296.24,1468.2,1187.6,1349.33,1009.59,1437.05,354.619,325.081,105.369,147.516,77.0468,63.8935,57.8241,44.6297,29.0855,10.366,6.57547,4.10006,3.95935,2.0867,2.40699
2019,31.9241,380.977,699.651,1596.91,1498.8,1149.95,2925.31,1197.95,913.796,995.366,722.445,1006.47,244.72,222.058,71.4399,99.4936,51.6713,42.6334,38.4096,29.5269,19.1755,6.81322,4.31033,2.68147,2.5843,2.9275
2020,66.1049,158.989,1330.95,1195.72,1965.07,1510.23,1019.33,2382.13,919.374,672.035,709.909,504.247,692.191,166.611,150.075,48.0349,66.5244,34.3758,28.2358,25.3372,19.4095,12.5664,4.45307,2.81071,1.74507,3.58054
2021,66.0085,329.221,555.49,2275.95,1474.91,1990.96,1349.75,838.448,1848.76,684.135,484.969,501.063,350.318,475.441,113.457,101.567,32.3024,44.487,22.876,18.7099,16.727,12.7725,8.24649,2.91527,1.83629,3.46091
2022,65.9349,328.735,1150.06,948.218,2777.23,1453.12,1705.02,1054.92,615.652,1298.93,465.868,323.167,329.085,227.865,307.132,72.9476,64.9585,20.5605,28.1938,14.4419,11.7715,10.4925,7.99106,5.14768,1.81623,3.28473
2023,65.614,328.368,1148.34,1962.92,1156.39,2732.24,1241.67,1329,772.309,431.215,881.758,309.493,211.632,213.472,146.827,197.002,46.5489,41.256,13.0026,17.762,9.06758,7.36903,6.55133,4.97825,3.20064,3.15749
2024,64.6203,326.699,1145.08,1941.38,2258.66,980.166,1899.79,768.355,764.699,424.845,231.675,470.992,166.624,115.735,118.787,82.9686,112.405,26.7257,23.7756,7.50897,10.2679,5.24363,4.26118,3.7873,2.87677,3.67897
2025,64.0845,321.752,1139.27,1936,2234.86,1916.61,682.611,1177.72,442.94,421.46,228.678,123.967,253.978,91.252,64.4824,67.2,47.3892,64.5985,15.4158,13.7422,4.34442,5.94257,3.03457,2.4653,2.19025,3.7908
2026,63.8148,319.085,1122.03,1926.3,2229.44,1898.12,1336.46,423.77,679.952,244.496,227.192,122.535,66.9339,139.252,50.8934,36.5122,38.4144,27.2552,37.2885,8.91644,7.95606,2.51599,3.44125,1.75675,1.4266,3.45504
2027,63.6707,317.742,1112.74,1897.26,2219.05,1895.22,1325.24,830.876,245.032,375.894,131.994,121.91,66.2456,36.7409,77.7431,28.8438,20.8892,22.1104,15.744,21.5824,5.16564,4.61059,1.4579,1.99343,1.01721,2.81706
2028,63.5711,317.025,1108.07,1881.68,2186.55,1888.5,1325.31,825.376,481.333,135.717,203.308,70.9514,66.0137,36.4152,20.5382,44.1109,16.5191,12.0349,12.7837,9.12048,12.514,2.99596,2.67375,0.845184,1.15515,2.213
2029,63.494,316.529,1105.58,1873.9,2169.36,1862.52,1322.28,826.605,478.868,267.005,73.514,109.439,38.4692,36.3294,20.3769,11.6638,25.2836,9.52445,6.96333,7.41072,5.2918,7.26258,1.73851,1.55102,0.490068,1.94849
2030,63.4379,316.146,1103.87,1869.79,2161.14,1849.53,1305.74,825.899,480.304,266.042,144.844,39.6274,59.4129,21.1951,20.3495,11.5827,6.69103,14.589,5.5148,4.03943,4.30265,3.07313,4.21705,1.00913,0.899894,1.40713
2031,63.4034,315.867,1102.54,1867.02,2157.35,1844.6,1298.69,817.028,480.799,267.348,144.59,78.2144,21.5478,32.7814,11.8873,11.5803,6.65139,3.86453,8.45491,3.20191,2.34725,2.50073,1.78585,2.44972,0.585942,1.33783
2032,63.3842,315.695,1101.58,1864.89,2154.91,1843.02,1296.86,813.781,476.351,268.031,145.515,78.1869,42.5845,11.9027,18.4042,6.77088,6.65551,3.84459,2.24127,4.91234,1.86182,1.36513,1.45414,1.03807,1.42329,1.11415
