"caption","alt_caption","label","filein"
"Time-varying selectivity for the California recreational fleet and comparison of selectivity among the different non-commercial fleet.","Time-varying selectivity for the California recreational fleet and comparison of selectivity among the different non-commercial fleet","selectivity_noncomm_males","../models/2021.s.014.407_female_sel_offset_flattop/custom_plots/selectivity_noncomm_males.png"
