"run","profile_parameter","parameter_value","likelihood","gradient","SB0","SBfinal","Deplfinal","Nparsonbounds"
"5","NatM_uniform_Fem_GP_1",0.2,5123.05,0.00267134,20599.4,2025.23,0.098315,7
"4","NatM_uniform_Fem_GP_1",0.25,5110.52,0.141232,17997.9,2676.91,0.148734,7
"3","NatM_uniform_Fem_GP_1",0.3,5097.11,0.0123196,15645.9,3910.05,0.249909,7
"2","NatM_uniform_Fem_GP_1",0.35,5082.1,0.00226409,13381,6389.92,0.477538,5
"1","NatM_uniform_Fem_GP_1",0.4,5070.21,9.30461e-05,14776.1,9480.43,0.641604,5
"6","NatM_uniform_Fem_GP_1",0.437656,5066.91,0.00030402,17768.1,12832.1,0.722199,7
"7","NatM_uniform_Fem_GP_1",0.45,5067.23,0.000326149,19142,14173.6,0.740448,7
"8","NatM_uniform_Fem_GP_1",0.5,5076.14,0.000147527,31001.8,24914.3,0.803641,7
"9","NatM_uniform_Fem_GP_1",0.55,5096.14,0.000390975,225905,193410,0.856155,7
