"run","profile_parameter","parameter_value","likelihood","gradient","SB0","SBfinal","Deplfinal","Nparsonbounds"
"4","SR_BH_steep",0.4,5060.71,0.000168447,23715.7,12420.8,0.523737,7
"3","SR_BH_steep",0.5,5060.62,7.09732e-05,20701.3,12316.7,0.594971,7
"2","SR_BH_steep",0.6,5060.68,7.03186e-05,19649.7,12703,0.646473,7
"1","SR_BH_steep",0.7,5060.93,3.84007e-05,18938.7,12827.3,0.677305,7
"5","SR_BH_steep",0.783471,5061.15,9.70935e-05,18556.1,12917.9,0.696151,7
"6","SR_BH_steep",0.8,5061.2,5.53744e-05,18495.1,12934.5,0.69935,7
"7","SR_BH_steep",0.9,5061.45,9.85078e-05,18197.6,13027.3,0.715877,7
