"caption","alt_caption","label","filein"
"Index observations for all fleets with 95\% uncertainty intervals as input to the model before any estimation of additional uncertainty parameters.","Index observations for all fleets with 95\% uncertainty intervals as input to the model before any estimation of additional uncertainty parameters","index_data_all_fleets","../models/2021.s.014.406_less_early_retention/custom_plots/index_data_all_fleets.png"
