"year","month","Fleet","sex","partition","ageErr","LbinLo","LbinHi","nSamps","F0","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F0.1","F1.1","F2.1","F3.1","F4.1","F5.1","F6.1","F7.1","F8.1","F9.1","F10.1","F11.1","F12.1","F13.1","F14.1","F15.1"
1998,"Month","Fleet",1,0,"Enter",31,31,7,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",33,33,7,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",35,35,5,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",37,37,5,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",39,39,5,20,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",41,41,14,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",43,43,13,0,0,92.3076923076923,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.3076923076923,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",45,45,10,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",47,47,4,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",49,49,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",51,51,3,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",53,53,3,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",57,57,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",59,59,2,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",61,61,3,0,0,0,66.6666666666667,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",63,63,3,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",65,65,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",67,67,2,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",73,73,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",75,75,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1998,"Month","Fleet",1,0,"Enter",81,81,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",21,21,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",23,23,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",25,25,12,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",27,27,9,0,55.5555555555556,44.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5555555555556,44.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",29,29,17,0,47.0588235294118,47.0588235294118,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,47.0588235294118,47.0588235294118,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",31,31,5,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",33,33,5,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",35,35,10,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",37,37,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",39,39,11,0,9.09090909090909,81.8181818181818,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,81.8181818181818,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",41,41,13,0,0,84.6153846153846,7.69230769230769,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,84.6153846153846,7.69230769230769,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",43,43,8,0,0,62.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",45,45,5,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",47,47,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",51,51,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",53,53,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",59,59,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",61,61,2,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",65,65,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",67,67,2,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",69,69,2,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",71,71,2,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0
2001,"Month","Fleet",1,0,"Enter",77,77,2,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",103,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
2004,"Month","Fleet",1,0,"Enter",23,23,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",25,25,12,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",27,27,18,0,91.6666666666667,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6666666666667,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",29,29,15,5.55555555555556,55.5555555555556,38.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55555555555556,55.5555555555556,38.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",31,31,6,0,46.6666666666667,53.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6666666666667,53.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",33,33,3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",35,35,1,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",39,39,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",41,41,2,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",43,43,2,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",45,45,5,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",47,47,1,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",49,49,4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",51,51,6,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",53,53,6,0,0,0,33.3333333333333,33.3333333333333,0,0,16.6666666666667,0,0,0,16.6666666666667,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,0,16.6666666666667,0,0,0,16.6666666666667,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",55,55,9,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",57,57,2,0,0,11.1111111111111,11.1111111111111,55.5555555555556,11.1111111111111,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,11.1111111111111,55.5555555555556,11.1111111111111,11.1111111111111,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",59,59,5,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",61,61,1,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",63,63,7,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",65,65,1,0,0,0,0,14.2857142857143,28.5714285714286,42.8571428571429,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,28.5714285714286,42.8571428571429,0,14.2857142857143,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",67,67,5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",69,69,5,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",71,71,2,0,0,0,0,20,40,20,0,20,0,0,0,0,0,0,0,0,0,0,0,20,40,20,0,20,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",73,73,6,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",75,75,4,0,0,0,0,16.6666666666667,50,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,50,33.3333333333333,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",77,77,1,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",79,79,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",81,81,1,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",85,85,3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",87,87,1,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",89,89,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",91,91,1,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",95,95,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",99,99,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
