"year","month","Fleet","sex","partition","ageErr","LbinLo","LbinHi","nSamps","F0","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F0.1","F1.1","F2.1","F3.1","F4.1","F5.1","F6.1","F7.1","F8.1","F9.1","F10.1","F11.1","F12.1","F13.1","F14.1","F15.1"
2004,"Month","Fleet",1,0,"Enter",35,35,2,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",37,37,9,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",39,39,7,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",41,41,17,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",43,43,18,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",45,45,19,0,0,77.7777777777778,22.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7777777777778,22.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",47,47,25,0,0,57.1428571428571,28.5714285714286,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,28.5714285714286,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",49,49,25,0,0,17.6470588235294,64.7058823529412,17.6470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6470588235294,64.7058823529412,17.6470588235294,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",51,51,25,0,0,11.1111111111111,66.6666666666667,22.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,66.6666666666667,22.2222222222222,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",53,53,21,0,0,0,84.2105263157895,15.7894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2105263157895,15.7894736842105,0,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",55,55,26,0,0,4,48,44,4,0,0,0,0,0,0,0,0,0,0,0,0,4,48,44,4,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",57,57,19,0,0,0,56,32,8,0,0,0,4,0,0,0,0,0,0,0,0,0,56,32,8,0,0,0,4,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",59,59,18,0,0,0,28,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,28,52,20,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",61,61,15,0,0,0,14.2857142857143,61.9047619047619,23.8095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,61.9047619047619,23.8095238095238,0,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",63,63,23,0,0,0,0,65.3846153846154,26.9230769230769,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3846153846154,26.9230769230769,7.69230769230769,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",65,65,11,0,0,0,10.5263157894737,42.1052631578947,42.1052631578947,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,10.5263157894737,42.1052631578947,42.1052631578947,5.26315789473684,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",67,67,15,0,0,0,5.55555555555556,61.1111111111111,27.7777777777778,0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,0,5.55555555555556,61.1111111111111,27.7777777777778,0,0,0,0,5.55555555555556,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",69,69,14,0,0,0,0,26.6666666666667,46.6666666666667,20,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,46.6666666666667,20,6.66666666666667,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",71,71,7,0,0,0,0,21.7391304347826,43.4782608695652,30.4347826086957,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,21.7391304347826,43.4782608695652,30.4347826086957,4.34782608695652,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",73,73,5,0,0,0,0,9.09090909090909,63.6363636363636,9.09090909090909,9.09090909090909,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,9.09090909090909,63.6363636363636,9.09090909090909,9.09090909090909,0,0,0,0,9.09090909090909,0,0,0
2004,"Month","Fleet",1,0,"Enter",75,75,3,0,0,0,6.66666666666667,0,60,26.6666666666667,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,60,26.6666666666667,6.66666666666667,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",77,77,4,0,0,0,0,0,57.1428571428571,14.2857142857143,21.4285714285714,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,14.2857142857143,21.4285714285714,7.14285714285714,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",79,79,3,0,0,0,0,0,57.1428571428571,28.5714285714286,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,28.5714285714286,0,14.2857142857143,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",81,81,3,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",83,83,4,0,0,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",85,85,2,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",87,87,3,0,0,0,0,0,33.3333333333333,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,66.6666666666667,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",89,89,5,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",91,91,3,0,0,0,0,0,0,0,25,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,25,0,0,0
2004,"Month","Fleet",1,0,"Enter",93,93,3,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",95,95,1,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",97,97,1,0,0,0,0,0,0,20,0,20,20,0,40,0,0,0,0,0,0,0,0,0,0,20,0,20,20,0,40,0,0,0,0
2004,"Month","Fleet",1,0,"Enter",99,99,1,0,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0,0,0,0,33.3333333333333,0
