"caption","alt_caption","label","filein"
"Time-varying selectivity (top) and retention (bottom) for the  commercial trawl and fixed-gear fleets.","Time-varying selectivity (top) and retention (bottom) for the  commercial trawl and fixed-gear fleets","selectivity_comm","../models/2021.s.014.001_esth/custom_plots/selectivity_comm.png"
